BillNo;Itemname;Quantity;Date;Price;CustomerID;Country
580534;JUMBO BAG APPLES;10;04.12.2011 16:02;2,08;12724,0;France
580534;MINI LIGHTS WOODLAND MUSHROOMS;8;04.12.2011 16:02;3,75;12724,0;France
580534;TRADTIONAL ALPHABET STAMP SET;8;04.12.2011 16:02;4,95;12724,0;France
580534;JUMBO BAG WOODLAND ANIMALS;10;04.12.2011 16:02;2,08;12724,0;France
580534;JUMBO  BAG BAROQUE BLACK WHITE;10;04.12.2011 16:02;2,08;12724,0;France
580534;JUMBO BAG SPACEBOY DESIGN;10;04.12.2011 16:02;2,08;12724,0;France
580534;POSTAGE;1;04.12.2011 16:02;18,0;12724,0;France
580536;RED TOADSTOOL LED NIGHT LIGHT;12;04.12.2011 16:07;1,65;12490,0;France
580536;CUTE CATS TAPE;12;04.12.2011 16:07;0,65;12490,0;France
580536;WOODLAND CHARLOTTE BAG;10;04.12.2011 16:07;0,85;12490,0;France
580536;SET OF 6 SOLDIER SKITTLES;4;04.12.2011 16:07;3,75;12490,0;France
580536;JUMBO BAG APPLES;20;04.12.2011 16:07;2,08;12490,0;France
580536;JUMBO BAG 50'S CHRISTMAS;10;04.12.2011 16:07;2,08;12490,0;France
580536;JUMBO BAG VINTAGE DOILY;10;04.12.2011 16:07;2,08;12490,0;France
580536;JUMBO BAG VINTAGE LEAF;10;04.12.2011 16:07;2,08;12490,0;France
580536;RETROSPOT TEA SET CERAMIC 11 PC;6;04.12.2011 16:07;4,95;12490,0;France
580536;CHARLOTTE BAG APPLES DESIGN;10;04.12.2011 16:07;0,85;12490,0;France
580536;RED RETROSPOT CHARLOTTE BAG;10;04.12.2011 16:07;0,85;12490,0;France
580536;CHARLOTTE BAG PINK POLKADOT;10;04.12.2011 16:07;0,85;12490,0;France
580536;RECYCLING BAG RETROSPOT;5;04.12.2011 16:07;2,1;12490,0;France
580536;TOY TIDY PINK POLKADOT;5;04.12.2011 16:07;2,1;12490,0;France
580536;WRAP 50'S  CHRISTMAS;25;04.12.2011 16:07;0,42;12490,0;France
580536;WRAP RED APPLES;25;04.12.2011 16:07;0,42;12490,0;France
580536;GINGERBREAD MAN COOKIE CUTTER;12;04.12.2011 16:07;1,25;12490,0;France
580536;CHILDRENS APRON APPLES DESIGN;8;04.12.2011 16:07;1,95;12490,0;France
580536;COFFEE MUG PEARS  DESIGN;6;04.12.2011 16:07;2,55;12490,0;France
580536;RED APPLES CHOPPING BOARD;6;04.12.2011 16:07;4,95;12490,0;France
580536;RED RETROSPOT CHILDRENS UMBRELLA;6;04.12.2011 16:07;3,25;12490,0;France
580536;RETROSPOT CHILDRENS APRON;8;04.12.2011 16:07;1,95;12490,0;France
580536;RED RETROSPOT TAPE;12;04.12.2011 16:07;0,65;12490,0;France
580536;PAPER BUNTING RETROSPOT;6;04.12.2011 16:07;2,95;12490,0;France
580536;PICNIC BOXES SET OF 3 RETROSPOT;4;04.12.2011 16:07;4,95;12490,0;France
580536;POSTAGE;3;04.12.2011 16:07;18,0;12490,0;France
580545;LAVENDER TOILETTE BOTTLE;12;05.12.2011 09:16;2,08;12782,0;Portugal
580545;RED RETROSPOT MINI CASES;2;05.12.2011 09:16;7,95;12782,0;Portugal
580545;HANGING HEART BONHEUR;12;05.12.2011 09:16;0,85;12782,0;Portugal
580545;LUNCH BAG VINTAGE DOILY;10;05.12.2011 09:16;1,65;12782,0;Portugal
580545;RETROSPOT TEA SET CERAMIC 11 PC;3;05.12.2011 09:16;4,95;12782,0;Portugal
580545;TRADITIONAL NAUGHTS & CROSSES;12;05.12.2011 09:16;1,65;12782,0;Portugal
580545;LUNCH BAG PAISLEY PARK;10;05.12.2011 09:16;1,65;12782,0;Portugal
580545;SMALL PARLOUR PICTURE FRAME;6;05.12.2011 09:16;2,89;12782,0;Portugal
580545;SET OF 10 LED DOLLY LIGHTS;2;05.12.2011 09:16;6,25;12782,0;Portugal
580545;4 TRADITIONAL SPINNING TOPS;24;05.12.2011 09:16;1,45;12782,0;Portugal
580545;TRADITIONAL WOODEN SKIPPING ROPE;12;05.12.2011 09:16;1,45;12782,0;Portugal
580545;TRADITIONAL PICK UP STICKS GAME;12;05.12.2011 09:16;1,25;12782,0;Portugal
580545;CHARLOTTE BAG SUKI DESIGN;10;05.12.2011 09:16;0,85;12782,0;Portugal
580545;POSTAGE;1;05.12.2011 09:16;28,0;12782,0;Portugal
580548;IVORY KITCHEN SCALES;2;05.12.2011 09:41;8,5;12569,0;Germany
580548;RED KITCHEN SCALES;2;05.12.2011 09:41;8,5;12569,0;Germany
580548;BLACK KITCHEN SCALES;2;05.12.2011 09:41;8,5;12569,0;Germany
580548;POSTAGE;1;05.12.2011 09:41;18,0;12569,0;Germany
580638;SET OF 3 CAKE TINS PANTRY DESIGN;6;05.12.2011 12:44;4,95;12381,0;Norway
580638;RABBIT NIGHT LIGHT;12;05.12.2011 12:44;2,08;12381,0;Norway
580638;REGENCY CAKESTAND 3 TIER;1;05.12.2011 12:44;12,75;12381,0;Norway
580638;PACK OF 60 MUSHROOM CAKE CASES;24;05.12.2011 12:44;0,55;12381,0;Norway
580638;PACK OF 60 SPACEBOY CAKE CASES;24;05.12.2011 12:44;0,55;12381,0;Norway
580638;PACK OF 72 RETROSPOT CAKE CASES;24;05.12.2011 12:44;0,55;12381,0;Norway
580638;POSTAGE;1;05.12.2011 12:44;40,0;12381,0;Norway
580648;RED RETROSPOT WRAP;25;05.12.2011 13:15;0,42;12628,0;Germany
580648;ROLL WRAP VINTAGE CHRISTMAS;12;05.12.2011 13:15;1,25;12628,0;Germany
580648;ROLL WRAP 50'S CHRISTMAS;12;05.12.2011 13:15;1,25;12628,0;Germany
580648;6 GIFT TAGS VINTAGE CHRISTMAS;12;05.12.2011 13:15;0,83;12628,0;Germany
580648;JUMBO BAG VINTAGE LEAF;10;05.12.2011 13:15;2,08;12628,0;Germany
580648;VINTAGE DOILY JUMBO BAG RED;10;05.12.2011 13:15;2,08;12628,0;Germany
580648;DOUGHNUT LIP GLOSS;20;05.12.2011 13:15;1,25;12628,0;Germany
580648;VINTAGE BELLS GARLAND;6;05.12.2011 13:15;2,89;12628,0;Germany
580648;POSTAGE;1;05.12.2011 13:15;18,0;12628,0;Germany
580648;SET OF 3 WOODEN STOCKING DECORATION;12;05.12.2011 13:15;1,25;12628,0;Germany
580648;SET OF 3 WOODEN TREE DECORATIONS;12;05.12.2011 13:15;1,25;12628,0;Germany
580648;SET OF 3 WOODEN SLEIGH DECORATIONS;12;05.12.2011 13:15;1,25;12628,0;Germany
580648;DELUXE SEWING KIT;3;05.12.2011 13:15;5,95;12628,0;Germany
580704;VINTAGE DOILY DELUXE SEWING KIT;40;05.12.2011 16:26;5,95;17404,0;Sweden
580705;CARD MOTORBIKE SANTA;12;05.12.2011 16:28;0,42;12683,0;France
580705;COFFEE MUG APPLES DESIGN;24;05.12.2011 16:28;2,55;12683,0;France
580705;CHILDREN'S SPACEBOY MUG;12;05.12.2011 16:28;1,65;12683,0;France
580705;SET OF 2 TEA TOWELS APPLE AND PEARS;12;05.12.2011 16:28;3,25;12683,0;France
580705;CHILDREN'S CIRCUS PARADE MUG;12;05.12.2011 16:28;1,65;12683,0;France
580705;CHILDRENS CUTLERY RETROSPOT RED;4;05.12.2011 16:28;4,15;12683,0;France
580705;CHILDRENS CUTLERY POLKADOT PINK;4;05.12.2011 16:28;4,15;12683,0;France
580705;CHILDRENS CUTLERY POLKADOT BLUE;4;05.12.2011 16:28;4,15;12683,0;France
580705;ROUND SNACK BOXES SET OF 4 FRUITS;6;05.12.2011 16:28;2,95;12683,0;France
580705;SET OF 3 REGENCY CAKE TINS;4;05.12.2011 16:28;4,95;12683,0;France
580705;PAPER BUNTING RETROSPOT;6;05.12.2011 16:28;2,95;12683,0;France
580705;RED RETROSPOT OVEN GLOVE;10;05.12.2011 16:28;1,25;12683,0;France
580705;SET/2 RED RETROSPOT TEA TOWELS;6;05.12.2011 16:28;3,25;12683,0;France
580705;RED KITCHEN SCALES;2;05.12.2011 16:28;8,5;12683,0;France
580705;IVORY KITCHEN SCALES;2;05.12.2011 16:28;8,5;12683,0;France
580705;MINT KITCHEN SCALES;2;05.12.2011 16:28;8,5;12683,0;France
580705;BLACK KITCHEN SCALES;2;05.12.2011 16:28;8,5;12683,0;France
580705;SET/6 RED SPOTTY PAPER CUPS;12;05.12.2011 16:28;0,65;12683,0;France
580705;PACK OF 6 SKULL PAPER CUPS;12;05.12.2011 16:28;0,65;12683,0;France
580705;PACK OF 6 SKULL PAPER PLATES;12;05.12.2011 16:28;0,85;12683,0;France
580705;SET/6 RED SPOTTY PAPER PLATES;12;05.12.2011 16:28;0,85;12683,0;France
580705;PACK OF 20 SKULL PAPER NAPKINS;12;05.12.2011 16:28;0,85;12683,0;France
580705;SET/20 RED RETROSPOT PAPER NAPKINS;24;05.12.2011 16:28;0,85;12683,0;France
580705;SET OF 9 HEART SHAPED BALLOONS;100;05.12.2011 16:28;1,06;12683,0;France
580705;SET OF 5 MINI GROCERY MAGNETS;24;05.12.2011 16:28;2,08;12683,0;France
580705;SET OF 9 BLACK SKULL BALLOONS;40;05.12.2011 16:28;0,85;12683,0;France
580705;SET OF 12 MINI LOAF BAKING CASES;8;05.12.2011 16:28;0,83;12683,0;France
580705;SET OF 12 FAIRY CAKE BAKING CASES;8;05.12.2011 16:28;0,83;12683,0;France
580705;STORAGE TIN VINTAGE DOILY;6;05.12.2011 16:28;2,89;12683,0;France
580705;WRAP  VINTAGE DOILY;25;05.12.2011 16:28;0,42;12683,0;France
580705;ROLL WRAP 50'S CHRISTMAS;12;05.12.2011 16:28;1,25;12683,0;France
580705;ROLL WRAP VINTAGE CHRISTMAS;12;05.12.2011 16:28;1,25;12683,0;France
580705;POSTAGE;5;05.12.2011 16:28;1,0;12683,0;France
580705;VINTAGE RED TRIM ENAMEL BOWL;24;05.12.2011 16:28;1,25;12683,0;France
580706;POSTAGE;5;05.12.2011 16:31;17,0;12683,0;France
580734;LUNCH BAG RED RETROSPOT;20;06.12.2011 08:46;1,65;12766,0;Portugal
580734;LUNCH BAG CARS BLUE;10;06.12.2011 08:46;1,65;12766,0;Portugal
580734;LUNCH BAG PAISLEY PARK;30;06.12.2011 08:46;1,65;12766,0;Portugal
580734;VINTAGE DOILY JUMBO BAG RED;20;06.12.2011 08:46;2,08;12766,0;Portugal
580734;JUMBO BAG PAISLEY PARK;30;06.12.2011 08:46;2,08;12766,0;Portugal
580734;RED RETROSPOT SHOPPER BAG;10;06.12.2011 08:46;1,25;12766,0;Portugal
580734;BAKING SET 9 PIECE RETROSPOT;3;06.12.2011 08:46;4,95;12766,0;Portugal
580734;RETROSPOT TEA SET CERAMIC 11 PC;6;06.12.2011 08:46;4,95;12766,0;Portugal
580734;JUMBO BAG RED RETROSPOT;20;06.12.2011 08:46;2,08;12766,0;Portugal
580734;BOX OF 6 MINI 50'S CRACKERS;12;06.12.2011 08:46;2,49;12766,0;Portugal
580734;SET/3 RED GINGHAM ROSE STORAGE BOX;4;06.12.2011 08:46;3,75;12766,0;Portugal
580734;RETROSPOT HEART HOT WATER BOTTLE;6;06.12.2011 08:46;4,95;12766,0;Portugal
580734;HOT WATER BOTTLE TEA AND SYMPATHY;4;06.12.2011 08:46;4,25;12766,0;Portugal
580734;SET OF 10 LED DOLLY LIGHTS;2;06.12.2011 08:46;6,25;12766,0;Portugal
580734;SET OF 20 KIDS COOKIE CUTTERS;12;06.12.2011 08:46;2,1;12766,0;Portugal
580734;HOT WATER BOTTLE KEEP CALM;12;06.12.2011 08:46;4,95;12766,0;Portugal
580734;HOT WATER BOTTLE SEX BOMB;8;06.12.2011 08:46;4,95;12766,0;Portugal
580734;LOVE HOT WATER BOTTLE;6;06.12.2011 08:46;5,95;12766,0;Portugal
580734;CHRISTMAS RETROSPOT ANGEL WOOD;12;06.12.2011 08:46;0,85;12766,0;Portugal
580734;CHRISTMAS RETROSPOT STAR WOOD;12;06.12.2011 08:46;0,85;12766,0;Portugal
580734;RETROSPOT WOODEN HEART DECORATION;24;06.12.2011 08:46;0,85;12766,0;Portugal
580734;POSTAGE;4;06.12.2011 08:46;28,0;12766,0;Portugal
580736;SNACK TRAY HAPPY FOREST;8;06.12.2011 08:55;1,95;12716,0;France
580736;TRADITIONAL PICK UP STICKS GAME;12;06.12.2011 08:55;1,25;12716,0;France
580736;FOLDING UMBRELLA RED/WHITE POLKADOT;4;06.12.2011 08:55;4,95;12716,0;France
580736;FOLDING UMBRELLA BLACKBLUE POLKADOT;4;06.12.2011 08:55;4,95;12716,0;France
580736;WATERING CAN BLUE ELEPHANT;6;06.12.2011 08:55;1,95;12716,0;France
580736;PARTY BUNTING;4;06.12.2011 08:55;4,95;12716,0;France
580736;CHILDRENS APRON SPACEBOY DESIGN;8;06.12.2011 08:55;1,95;12716,0;France
580736;ROUND SNACK BOXES SET OF4 WOODLAND;6;06.12.2011 08:55;2,95;12716,0;France
580736;ROUND SNACK BOXES SET OF 4 FRUITS;6;06.12.2011 08:55;2,95;12716,0;France
580736;RETRO PLASTIC ELEPHANT TRAY;12;06.12.2011 08:55;0,85;12716,0;France
580736;SET OF 3 REGENCY CAKE TINS;4;06.12.2011 08:55;4,95;12716,0;France
580736;RED APPLES CHOPPING BOARD;3;06.12.2011 08:55;4,95;12716,0;France
580736;RED RETROSPOT BOWL;8;06.12.2011 08:55;1,25;12716,0;France
580736;RED ENCHANTED FOREST PLACEMAT;6;06.12.2011 08:55;1,65;12716,0;France
580736;CHILDS BREAKFAST SET CIRCUS PARADE;2;06.12.2011 08:55;8,5;12716,0;France
580736;COFFEE MUG APPLES DESIGN;6;06.12.2011 08:55;2,55;12716,0;France
580736;COFFEE MUG PEARS  DESIGN;6;06.12.2011 08:55;2,55;12716,0;France
580736;COFFEE MUG CAT + BIRD DESIGN;6;06.12.2011 08:55;2,55;12716,0;France
580736;SET OF 9 BLACK SKULL BALLOONS;20;06.12.2011 08:55;0,85;12716,0;France
580736;FRIDGE MAGNETS LES ENFANTS ASSORTED;12;06.12.2011 08:55;0,85;12716,0;France
580736;FRIDGE MAGNETS LA VIE EN ROSE;12;06.12.2011 08:55;0,85;12716,0;France
580736;PENS ASSORTED FUNNY FACE;36;06.12.2011 08:55;0,19;12716,0;France
580736;PLAYING CARDS I LOVE LONDON;12;06.12.2011 08:55;1,25;12716,0;France
580736;POSTAGE;2;06.12.2011 08:55;18,0;12716,0;France
580746;RED HANGING HEART T-LIGHT HOLDER;6;06.12.2011 09:35;2,95;12584,0;Italy
580746;WHITE HANGING HEART T-LIGHT HOLDER;18;06.12.2011 09:35;2,95;12584,0;Italy
580746;BREAD BIN DINER STYLE IVORY;1;06.12.2011 09:35;16,95;12584,0;Italy
580746;BREAD BIN DINER STYLE RED;1;06.12.2011 09:35;16,95;12584,0;Italy
580746;RECIPE BOX RETROSPOT;6;06.12.2011 09:35;2,95;12584,0;Italy
580746;DOORMAT UNION FLAG;2;06.12.2011 09:35;8,25;12584,0;Italy
580746;MINT KITCHEN SCALES;2;06.12.2011 09:35;8,5;12584,0;Italy
580746;SET OF 3 CAKE TINS PANTRY DESIGN;9;06.12.2011 09:35;4,95;12584,0;Italy
580752;POSTAGE;3;06.12.2011 09:56;45,0;12478,0;Greece
580752;DOORMAT RED RETROSPOT;2;06.12.2011 09:56;8,25;12478,0;Greece
580752;CHRISTMAS LIGHTS 10 REINDEER;4;06.12.2011 09:56;8,5;12478,0;Greece
580752;CARD MOTORBIKE SANTA;12;06.12.2011 09:56;0,42;12478,0;Greece
580752;GINGERBREAD MAN COOKIE CUTTER;12;06.12.2011 09:56;1,25;12478,0;Greece
580752;LUNCH BAG RED RETROSPOT;10;06.12.2011 09:56;1,65;12478,0;Greece
580752;LUNCH BAG  BLACK SKULL.;10;06.12.2011 09:56;1,65;12478,0;Greece
580752;LUNCH BAG CARS BLUE;10;06.12.2011 09:56;1,65;12478,0;Greece
580752;SCOTTIE DOG HOT WATER BOTTLE;3;06.12.2011 09:56;4,95;12478,0;Greece
580752;FAWN BLUE HOT WATER BOTTLE;4;06.12.2011 09:56;3,75;12478,0;Greece
580752;WHITE SKULL HOT WATER BOTTLE;4;06.12.2011 09:56;4,25;12478,0;Greece
580752;PACK OF 6 PANETTONE GIFT BOXES;6;06.12.2011 09:56;2,55;12478,0;Greece
580752;CARD DOLLY GIRL;12;06.12.2011 09:56;0,42;12478,0;Greece
580752;SPACEBOY BIRTHDAY CARD;12;06.12.2011 09:56;0,42;12478,0;Greece
580752;ROBOT BIRTHDAY CARD;12;06.12.2011 09:56;0,42;12478,0;Greece
580752;12 PENCILS TALL TUBE RED RETROSPOT;12;06.12.2011 09:56;0,85;12478,0;Greece
580752;12 PENCILS TALL TUBE SKULLS;12;06.12.2011 09:56;0,85;12478,0;Greece
580752;FELTCRAFT CHRISTMAS FAIRY;4;06.12.2011 09:56;4,25;12478,0;Greece
580752;FELTCRAFT PRINCESS LOLA DOLL;4;06.12.2011 09:56;3,75;12478,0;Greece
580752;BOX OF VINTAGE JIGSAW BLOCKS;3;06.12.2011 09:56;5,95;12478,0;Greece
580752;TRADITIONAL WOODEN SKIPPING ROPE;12;06.12.2011 09:56;1,45;12478,0;Greece
580752;SET OF 6 SOLDIER SKITTLES;4;06.12.2011 09:56;3,75;12478,0;Greece
580752;RETROSPOT TEA SET CERAMIC 11 PC;6;06.12.2011 09:56;4,95;12478,0;Greece
580752;BAKING SET 9 PIECE RETROSPOT;6;06.12.2011 09:56;4,95;12478,0;Greece
580752;ROUND SNACK BOXES SET OF 4 SKULLS;6;06.12.2011 09:56;2,95;12478,0;Greece
580752;RED RETROSPOT MINI CASES;2;06.12.2011 09:56;7,95;12478,0;Greece
580752;ROUND SNACK BOXES SET OF4 WOODLAND;6;06.12.2011 09:56;2,95;12478,0;Greece
580752;RABBIT NIGHT LIGHT;6;06.12.2011 09:56;2,08;12478,0;Greece
580752;CHILDRENS CUTLERY SPACEBOY;4;06.12.2011 09:56;4,15;12478,0;Greece
580752;BAKING SET SPACEBOY DESIGN;3;06.12.2011 09:56;4,95;12478,0;Greece
580752;LUNCH BAG SPACEBOY DESIGN;10;06.12.2011 09:56;1,65;12478,0;Greece
580752;SPACEBOY MINI BACKPACK;4;06.12.2011 09:56;4,15;12478,0;Greece
580752;DOLLY GIRL MINI BACKPACK;4;06.12.2011 09:56;4,15;12478,0;Greece
580752;SET OF 10 LED DOLLY LIGHTS;2;06.12.2011 09:56;6,25;12478,0;Greece
580752;CHILDRENS CUTLERY DOLLY GIRL;4;06.12.2011 09:56;4,15;12478,0;Greece
580752;CHILDREN'S APRON DOLLY GIRL;6;06.12.2011 09:56;2,1;12478,0;Greece
580753;RED RETROSPOT MINI CASES;4;06.12.2011 10:00;7,95;12682,0;France
580753;JUMBO STORAGE BAG SUKI;10;06.12.2011 10:00;2,08;12682,0;France
580753;JUMBO BAG RED RETROSPOT;10;06.12.2011 10:00;2,08;12682,0;France
580753;REGENCY CAKESTAND 3 TIER;1;06.12.2011 10:00;12,75;12682,0;France
580753;RED RETROSPOT PLATE;8;06.12.2011 10:00;1,69;12682,0;France
580753;PINK POLKADOT PLATE;8;06.12.2011 10:00;1,69;12682,0;France
580753;PINK  POLKADOT CUP;8;06.12.2011 10:00;0,85;12682,0;France
580753;BLUE POLKADOT CUP;8;06.12.2011 10:00;0,85;12682,0;France
580753;PAPER LANTERN 9 POINT SNOW STAR;3;06.12.2011 10:00;5,75;12682,0;France
580753;CHRISTMAS STAR WISH LIST CHALKBOARD;24;06.12.2011 10:00;0,39;12682,0;France
580753;NATURAL SLATE CHALKBOARD LARGE;3;06.12.2011 10:00;4,95;12682,0;France
580753;DOORMAT FAIRY CAKE;2;06.12.2011 10:00;8,25;12682,0;France
580753;OPEN CLOSED METAL SIGN;2;06.12.2011 10:00;4,95;12682,0;France
580753;PACK OF 60 PINK PAISLEY CAKE CASES;24;06.12.2011 10:00;0,55;12682,0;France
580753;PACK OF 72 RETROSPOT CAKE CASES;24;06.12.2011 10:00;0,55;12682,0;France
580753;SET OF 20 KIDS COOKIE CUTTERS;12;06.12.2011 10:00;2,1;12682,0;France
580753;REGENCY SUGAR TONGS;8;06.12.2011 10:00;2,49;12682,0;France
580753;SET OF 3 HEART COOKIE CUTTERS;12;06.12.2011 10:00;1,45;12682,0;France
580753;GLASS  SONGBIRD STORAGE JAR;1;06.12.2011 10:00;12,5;12682,0;France
580753;GINGERBREAD MAN COOKIE CUTTER;12;06.12.2011 10:00;1,25;12682,0;France
580753;RABBIT NIGHT LIGHT;24;06.12.2011 10:00;1,79;12682,0;France
580753;PLASTERS IN TIN CIRCUS PARADE;12;06.12.2011 10:00;1,65;12682,0;France
580753;PLASTERS IN TIN SPACEBOY;24;06.12.2011 10:00;1,65;12682,0;France
580753;PLASTERS IN TIN STRONGMAN;12;06.12.2011 10:00;1,65;12682,0;France
580753;PARTY BUNTING;8;06.12.2011 10:00;4,95;12682,0;France
580753;BUNDLE OF 3 ALPHABET EXERCISE BOOKS;12;06.12.2011 10:00;1,65;12682,0;France
580753;RETROSPOT TEA SET CERAMIC 11 PC;6;06.12.2011 10:00;4,95;12682,0;France
580753;BAKING SET 9 PIECE RETROSPOT;6;06.12.2011 10:00;4,95;12682,0;France
580753;GUMBALL COAT RACK;12;06.12.2011 10:00;2,55;12682,0;France
580753;POSTAGE;3;06.12.2011 10:00;18,0;12682,0;France
580756;4 IVORY DINNER CANDLES SILVER FLOCK;12;06.12.2011 10:19;0,79;12723,0;France
580756;CHILDRENS CUTLERY DOLLY GIRL;4;06.12.2011 10:19;4,15;12723,0;France
580756;CHILDRENS CUTLERY CIRCUS PARADE;4;06.12.2011 10:19;4,15;12723,0;France
580756;CHILDRENS CUTLERY SPACEBOY;4;06.12.2011 10:19;4,15;12723,0;France
580756;POSTAGE;1;06.12.2011 10:19;18,0;12723,0;France
580955;SET OF 36 PAISLEY FLOWER DOILIES;12;06.12.2011 14:22;1,45;12442,0;Spain
580955;PAPER BUNTING PAISLEY PARK;6;06.12.2011 14:22;2,95;12442,0;Spain
580955;PAPER BUNTING RETROSPOT;6;06.12.2011 14:22;2,95;12442,0;Spain
580955;MULTICOLOUR HONEYCOMB FAN;12;06.12.2011 14:22;0,39;12442,0;Spain
580955;PACK OF 12 WOODLAND TISSUES;24;06.12.2011 14:22;0,39;12442,0;Spain
580955;PACK OF 12 SUKI TISSUES;24;06.12.2011 14:22;0,39;12442,0;Spain
580955;PACK OF 12 RED RETROSPOT TISSUES;24;06.12.2011 14:22;0,39;12442,0;Spain
580955;SET/6 RED SPOTTY PAPER PLATES;12;06.12.2011 14:22;0,85;12442,0;Spain
580955;SET/6 RED SPOTTY PAPER CUPS;12;06.12.2011 14:22;0,65;12442,0;Spain
580955;WRAP PAISLEY PARK;25;06.12.2011 14:22;0,42;12442,0;Spain
580955;SET/10 RED POLKADOT PARTY CANDLES;24;06.12.2011 14:22;1,25;12442,0;Spain
580955;POSTAGE;1;06.12.2011 14:22;28,0;12442,0;Spain
580965;SNACK TRAY RED VINTAGE DOILY;8;06.12.2011 14:52;1,95;12417,0;Belgium
580965;SET OF 6 RIBBONS PERFECTLY PRETTY;6;06.12.2011 14:52;2,89;12417,0;Belgium
580965;REGENCY CAKESTAND 3 TIER;4;06.12.2011 14:52;12,75;12417,0;Belgium
580965;SPACEBOY BABY GIFT SET;1;06.12.2011 14:52;16,95;12417,0;Belgium
580965;TREASURE TIN GYMKHANA DESIGN;6;06.12.2011 14:52;2,08;12417,0;Belgium
580965;VICTORIAN  METAL POSTCARD SPRING;8;06.12.2011 14:52;1,69;12417,0;Belgium
580965;CHRISTMAS METAL POSTCARD WITH BELLS;12;06.12.2011 14:52;1,25;12417,0;Belgium
580965;WRAP CHRISTMAS VILLAGE;25;06.12.2011 14:52;0,42;12417,0;Belgium
580965;WRAP ENGLISH ROSE;25;06.12.2011 14:52;0,42;12417,0;Belgium
580965;RECIPE BOX PANTRY YELLOW DESIGN;6;06.12.2011 14:52;2,95;12417,0;Belgium
580965;SET OF TEA COFFEE SUGAR TINS PANTRY;4;06.12.2011 14:52;4,95;12417,0;Belgium
580965;BLUE POLKADOT WRAP;25;06.12.2011 14:52;0,42;12417,0;Belgium
580965;REGENCY TEAPOT ROSES;2;06.12.2011 14:52;9,95;12417,0;Belgium
580965;REGENCY MILK JUG PINK;4;06.12.2011 14:52;3,25;12417,0;Belgium
580965;REGENCY SUGAR BOWL GREEN;4;06.12.2011 14:52;4,15;12417,0;Belgium
580965;REGENCY TEA PLATE ROSES;12;06.12.2011 14:52;1,65;12417,0;Belgium
580965;RED SPOTTY BISCUIT TIN;6;06.12.2011 14:52;3,75;12417,0;Belgium
580965;IVORY KITCHEN SCALES;2;06.12.2011 14:52;8,5;12417,0;Belgium
580965;ASSORTED BOTTLE TOP  MAGNETS;12;06.12.2011 14:52;0,42;12417,0;Belgium
580965;POSTAGE;3;06.12.2011 14:52;15,0;12417,0;Belgium
580979;SET OF 4 KNICK KNACK TINS LONDON;6;06.12.2011 15:40;4,15;12362,0;Belgium
580979;SET OF 4 KNICK KNACK TINS LEAF;6;06.12.2011 15:40;4,15;12362,0;Belgium
580979;ROUND SNACK BOXES SET OF 4 FRUITS;6;06.12.2011 15:40;2,95;12362,0;Belgium
580979;ROUND STORAGE TIN VINTAGE LEAF;6;06.12.2011 15:40;1,95;12362,0;Belgium
580979;CHILDRENS CUTLERY DOLLY GIRL;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;CHILDRENS CUTLERY SPACEBOY;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;CHILDRENS CUTLERY CIRCUS PARADE;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;CHILDRENS CUTLERY POLKADOT PINK;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;SPACEBOY CHILDRENS BOWL;8;06.12.2011 15:40;1,25;12362,0;Belgium
580979;SPACEBOY CHILDRENS CUP;8;06.12.2011 15:40;1,25;12362,0;Belgium
580979;ASSORTED COLOUR MINI CASES;2;06.12.2011 15:40;7,95;12362,0;Belgium
580979;RED RETROSPOT MINI CASES;2;06.12.2011 15:40;7,95;12362,0;Belgium
580979;SPACEBOY MINI BACKPACK;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;DOLLY GIRL MINI BACKPACK;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;I LOVE LONDON MINI BACKPACK;4;06.12.2011 15:40;4,15;12362,0;Belgium
580979;CHARLOTTE BAG APPLES DESIGN;10;06.12.2011 15:40;0,85;12362,0;Belgium
580979;JUMBO STORAGE BAG SUKI;10;06.12.2011 15:40;2,08;12362,0;Belgium
580979;JUMBO BAG APPLES;10;06.12.2011 15:40;2,08;12362,0;Belgium
580979;JUMBO BAG VINTAGE LEAF;10;06.12.2011 15:40;2,08;12362,0;Belgium
580979;JUMBO BAG RED RETROSPOT;10;06.12.2011 15:40;2,08;12362,0;Belgium
580979;JUMBO BAG VINTAGE DOILY;10;06.12.2011 15:40;2,08;12362,0;Belgium
580979;CARD MOTORBIKE SANTA;12;06.12.2011 15:40;0,42;12362,0;Belgium
580979;PACK OF 20 NAPKINS RED APPLES;12;06.12.2011 15:40;0,85;12362,0;Belgium
580979;SET 36 COLOUR PENCILS LOVE LONDON;16;06.12.2011 15:40;1,25;12362,0;Belgium
580979;BAG 250g SWIRLY MARBLES;12;06.12.2011 15:40;0,85;12362,0;Belgium
580979;PICTURE DOMINOES;12;06.12.2011 15:40;1,45;12362,0;Belgium
580979;TRADTIONAL ALPHABET STAMP SET;4;06.12.2011 15:40;4,95;12362,0;Belgium
580979;PAPER BUNTING VINTAGE PARTY;6;06.12.2011 15:40;2,95;12362,0;Belgium
